Temperature,Humidite,Pluviometrie_mm,NDVI,RendementEstime_t_ha,RendementMoyenZone_t_ha,Surface_ha,AgeCulture_jours,RatioRendement,IndiceStressThermoHydrique,ProductionTotaleEstimee_t,Ecart_NDVI_Typique,Capteur_Manuel,Capteur_Satellite,Capteur_Station_Sol,StadeCulture_Levée,StadeCulture_Maturation,StadeCulture_Récolte,StadeCulture_Semis,StadeCulture_Tallage,TypeCulture_Colza,TypeCulture_Maïs,TypeCulture_Tournesol,TypeCulture_Vigne,TypeSol_Calcaire,TypeSol_Limoneux,TypeSol_Sableux,Irrigation_Aucune,Irrigation_Goutte-à-goutte,Irrigation_Gravitaire,Region_Bourgogne-Franche-Comté,Region_Bretagne,Region_Centre-Val de Loire,Region_Grand Est,Region_Hauts-de-France,Region_Normandie,Region_Nouvelle-Aquitaine,Region_Occitanie,Region_Pays de la Loire
24.2,71.3,4.1,0.3313,4.62,9.3,145.33,536,0.4967736593831619,694.5400000000001,671.4246,-0.25835,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
22.8,36.3,19.9,0.5992,7.53,7.45,25.37,27,1.0107368983397338,1452.3600000000001,191.0361,0.024799999999999933,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
14.9,81.1,6.5,0.3333,5.86,4.91,153.91,0,1.193480257677683,281.61000000000007,901.9126,-0.2648,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
13.6,49.0,5.2,0.88,9.59,8.93,56.98,541,1.0739069721086538,693.6,546.4381999999999,0.2936500000000001,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
22.1,137.8,5.4,0.4673,3.5,3.4,107.7,0,1.0294087370331264,-835.3800000000003,376.95,-0.14514999999999995,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24.0,75.8,9.6,0.9176,3.1,2.87,67.81,0,1.0801356092835912,580.8000000000001,210.211,0.3355,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
16.2,93.6,6.5,0.4362,3.71,3.15,138.72,47,1.1777740388125753,103.68000000000009,514.6512,-0.17624999999999996,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
4.9,49.1,0.9,0.4596,8.21,6.82,115.81,351,1.2038105515974318,249.41000000000003,950.8001000000002,-0.16454999999999997,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5.4,85.8,0.0,0.5485,2.45,1.59,160.57,0,1.540870812133257,76.68000000000002,393.3965,-0.03359999999999996,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8.4,60.5,0.8,0.4211,2.64,3.4,168.58,414,0.7764683045049868,331.8,445.05120000000005,-0.18039999999999995,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9.2,64.3,1.3,0.7339,5.945,5.94,100.3,305,1.000840065925815,328.44,596.2835,0.12260000000000004,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
23.4,90.0,0.5,0.7641,8.44,7.77,108.83,539,1.0862276882526536,234.0,918.5251999999999,0.18084999999999996,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
10.3,81.9,13.2,0.8877,6.59,6.3,94.63,0,1.0460300856665308,186.42999999999995,623.6116999999999,0.2896000000000001,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
17.7,42.4,0.5,0.5961,6.2,6.71,15.97,47,0.9239926617098932,1019.52,99.01400000000001,-9.999999999998899e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
13.4,87.9,0.1,0.8622,3.25,3.32,173.15,70,0.978912714118331,162.13999999999993,562.7375000000001,0.2884,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
16.8,89.4,9.5,0.6637,7.2,7.81,131.64,403,0.9218938260002228,178.0799999999999,947.8079999999999,0.039549999999999974,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
22.2,39.2,3.7,0.6113,6.9,6.1,62.62,459,1.1311456866464156,1349.76,432.07800000000003,0.0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20.7,82.4,0.8,0.9189,6.06,6.11,102.9,0,0.9918150706790987,364.3199999999999,623.574,0.3247000000000001,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
27.1,61.7,5.7,0.476,6.1850000000000005,6.13,36.89,119,1.0089706215813679,1037.93,228.16465000000002,-0.11819999999999997,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19.4,71.5,0.3,0.3791,3.5,3.6,157.18,0,0.97221952161244,552.9,550.13,-0.22239999999999993,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
31.2,58.4,8.7,0.7928,7.1,5.79,158.16,510,1.2262500410189274,1297.92,1122.936,0.23099999999999998,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22.7,71.2,5.2,0.6412,7.74,6.46,5.19,150,1.1981405601539317,653.7599999999999,40.17060000000001,0.07940000000000003,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
18.6,78.9,4.0,0.8342,3.65,2.95,83.355,233,1.237283941410368,392.4599999999999,304.24575,0.23970000000000002,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
9.3,61.8,0.7,0.3397,8.39,6.77,91.585,0,1.2392891591002084,355.26000000000005,768.39815,-0.24355000000000004,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
21.0,93.1,0.7,0.5872,6.9,7.5,167.12,435,0.9199987733349689,144.90000000000012,1153.1280000000002,0.012800000000000034,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
17.7,53.1,1.4,0.7371,9.24,7.34,139.9,0,1.2588538707712933,830.13,1292.6760000000002,0.14090000000000003,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9.4,76.7,1.3,0.6007,2.96,2.2,137.21,411,1.3454484297798646,219.01999999999998,406.14160000000004,0.0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10.5,93.7,2.6,0.5978,2.45,3.48,155.04,0,0.7040209654569959,66.14999999999998,379.848,0.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17.9,60.6,9.7,0.5995,3.81,2.44,174.63,0,1.5614690103729083,705.2599999999999,665.3403,-0.0019999999999998908,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28.3,58.1,10.4,0.5239,2.45,9.61,77.64,0,0.2549425026612876,1185.77,190.21800000000002,-0.05830000000000002,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
21.1,71.5,10.3,0.5177,9.15,7.54,121.19,488,1.2135262420076367,601.35,1108.8885,-0.0784999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23.2,70.0,4.7,0.3222,8.58,8.84,128.225,422,0.9705871373448673,696.0,1100.1705,-0.26745,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
28.8,64.7,12.5,0.8104,3.83,3.25,25.99,0,1.1784579124371926,1016.64,99.54169999999999,0.20890000000000009,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24.3,76.0,6.9,0.1458,7.18,8.73,7.94,0,0.8224503752000284,583.2,57.0092,-0.44384999999999997,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26.5,76.4,0.2,0.5529,9.33,9.21,8.7,0,1.0130282160388533,625.3999999999999,81.17099999999999,-0.03675000000000006,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2.0,73.6,4.8,0.3253,4.16,3.82,61.98,256,1.089002384810511,52.80000000000001,257.8368,-0.26920000000000005,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4.5,55.7,53.7,0.8068,3.31,3.92,175.05,0,0.8443856010571402,199.35,579.4155000000001,0.21229999999999993,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
17.8,44.7,0.2,0.6166,2.52,4.26,135.67,0,0.5915479071645373,984.34,341.8884,0.04280000000000006,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
24.2,91.6,7.9,0.7549,6.42,9.05,106.44,54,0.7093914813353797,203.28000000000014,683.3448,0.17364999999999997,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
18.5,76.3,5.4,0.7899,7.72,5.59,126.45,425,1.381035096538289,438.45000000000005,976.194,0.19120000000000004,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
21.3,47.5,2.2,0.3344,6.09,6.81,18.95,0,0.8942718145788333,1118.25,115.40549999999999,-0.24885000000000007,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
34.9,73.6,109.6,0.1622,5.8,6.03,174.99,79,0.9618557846504401,921.3600000000001,1014.942,-0.39959999999999996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8.75,81.4,86.0,0.8632,4.11,9.02,181.91,411,0.45565359683636725,162.74999999999994,747.6501000000001,0.26539999999999997,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14.9,87.5,2.1,0.6019,2.61,3.6,83.355,24,0.7249979861167052,186.25,217.55655,-0.014100000000000001,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2.3,43.1,5.3,0.5589,7.66,8.45,48.0,0,0.9065078029493457,130.86999999999998,367.68,-0.024350000000000094,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
12.4,86.8,14.2,0.7642,2.72,2.52,78.58,0,1.0793607961873168,163.68000000000004,213.73760000000001,0.1664,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11.8,64.3,3.4,0.3599,9.38,10.2,76.85,591,0.9196069415618222,421.26000000000005,720.853,-0.23040000000000005,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
29.4,90.6,3.5,0.5186,1.9,8.55,59.28,71,0.22222196231349436,276.3600000000001,112.63199999999999,-0.07105000000000006,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
29.5,64.1,4.0,0.6467,5.83,7.18,51.43,76,0.8119765849908288,1059.0500000000002,299.8369,0.0505000000000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
12.5,69.2,12.9,0.8489,7.38,7.73,94.63,8,0.9547206277870274,384.99999999999994,698.3693999999999,0.27449999999999997,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
35.2,15.6,76.2,0.58125,6.92,8.49,57.12,0,0.8150756006176672,2970.8800000000006,395.2704,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1.2,89.2,2.8,0.4347,3.92,4.12,61.98,268,0.9514540013252395,12.959999999999996,242.96159999999998,-0.16490000000000005,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
12.1,89.2,1.4,0.3859,10.85,9.8,194.65,432,1.1071417274064006,130.67999999999995,2111.9525,-0.20375,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
28.1,91.8,0.8,0.6265,6.4,6.37,156.15,0,1.004707998888542,230.4200000000001,999.3600000000001,0.032299999999999995,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
16.6,84.1,14.8,0.5732,4.23,4.3,164.59,40,0.983718642514785,263.9400000000001,696.2157000000001,-0.02829999999999988,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
14.0,63.3,2.6,0.8021,2.35,2.53,150.74,0,0.9288500835965076,513.8000000000001,354.23900000000003,0.20430000000000004,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16.7,52.7,26.6,0.4978,4.39,3.4,67.28,21,1.2911726730215498,789.91,295.3592,-0.1036999999999999,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
11.7,37.1,0.6,0.4568,7.12,7.19,119.63,0,0.9902628786329922,735.93,851.7656,-0.16735,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20.8,36.6,0.9,0.9088,5.52,5.87,182.26,396,0.9403731850541992,1318.72,1006.0751999999999,0.3470000000000001,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
27.9,40.9,2.9,0.7882,6.75,6.56,188.06,151,1.028961846094747,1648.8899999999999,1269.405,0.2138,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15.8,41.2,8.9,0.3751,3.83,3.65,132.1,151,1.0493121936652228,929.04,505.943,-0.21940000000000004,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
12.7,74.4,0.2,0.9003,2.92,2.72,168.41,268,1.073525464979908,325.1199999999999,491.75719999999995,0.31820000000000004,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
21.8,38.0,3.9,0.0583,5.83,7.35,48.02,23,0.7931961997330617,1351.6000000000001,279.95660000000004,-0.56585,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
16.0,44.9,0.0,0.6113,7.16,5.78,8.57,330,1.2387521820896503,881.6,61.361200000000004,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18.3,37.5,4.3,0.8662,8.1,9.66,60.33,60,0.8385084487490179,1143.75,488.67299999999994,0.2849499999999999,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.4,42.2,1.8,0.5579,11.11,8.78,106.44,0,1.2653744130131972,485.52,1182.5484,-0.04390000000000005,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23.5,76.8,6.4,0.683,3.72,4.03,60.62,0,0.92307463256915,545.2,225.5064,0.08150000000000013,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22.2,39.4,71.2,0.6956,5.86,6.52,5.19,0,0.898771627650878,1345.32,30.413400000000003,0.09750000000000003,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
17.3,40.2,12.1,0.857,7.64,9.11,8.7,0,0.8386379378288279,1034.54,66.46799999999999,0.2552,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3.7,42.9,4.0,0.7306,2.91,2.65,145.06,318,1.0981090637393822,211.27,422.12460000000004,0.13280000000000003,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13.5,45.6,7.6,0.5048,1.75,2.34,57.73,248,0.7478600518801202,734.4,101.02749999999999,-0.07729999999999992,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
15.8,50.6,0.2,0.4644,8.57,7.7,91.585,0,1.112985567551211,780.52,784.8834499999999,-0.11000000000000004,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
26.0,82.2,1.5,0.5028,6.26,6.51,26.45,84,0.9615960651366128,462.79999999999995,165.577,-0.05899999999999994,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
24.5,80.3,7.9,0.3048,7.27,7.39,169.9,135,0.9837605091197441,482.6500000000001,1235.173,-0.27845000000000003,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
19.6,55.7,1.1,0.3207,1.76,2.33,2.32,385,0.7553615649718242,868.28,4.0832,-0.2953,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13.3,53.6,1.1,0.738,8.73,9.22,36.86,513,0.9468536368181814,617.12,321.7878,0.15674999999999994,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21.0,68.8,3.5,0.58965,8.89,9.01,76.28,0,0.9866803699440957,655.2,678.1292000000001,0.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5.0,56.0,3.9,0.3331,8.54,8.43,198.67,319,1.013047434107433,220.0,1696.6417999999996,-0.25015000000000004,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
9.6,64.8,2.1,0.5158,6.93,7.36,151.34,0,0.9415748076429243,337.92,1048.7862,-0.058599999999999985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20.2,36.2,1.7,0.7596,7.74,7.68,3.05,156,1.0078111877458493,1288.76,23.607,0.18520000000000003,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10.1,76.6,0.8,0.6018,9.34,9.08,0.7,263,1.0286332283775017,236.34000000000006,6.537999999999999,0.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10.5,83.0,5.4,0.3598,7.48,7.38,76.6,338,1.0135487621290487,178.5,572.968,-0.2146,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26.2,86.6,2.6,0.3784,5.15,5.51,78.68,78,0.934662550521687,351.08000000000015,405.20200000000006,-0.2203,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
13.7,78.3,17.6,0.6011,2.56,4.52,60.62,0,0.5663704283840081,297.29,155.1872,0.006599999999999939,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5.8,66.5,86.9,0.3568,6.18,6.97,27.15,0,0.8866558297620807,194.29999999999998,167.78699999999998,-0.26735,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
16.5,85.1,8.9,0.7654,9.14,7.05,173.0,385,1.2964520617701254,245.85000000000008,1581.22,0.14125,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
20.2,89.1,2.3,0.76,10.29,8.97,91.585,0,1.1471559117548362,220.18000000000012,942.4096499999998,0.17035,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
20.7,64.3,11.6,0.5870500000000001,2.01,3.04,83.355,419,0.6611820355854091,738.99,167.54354999999998,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
26.8,39.7,2.2,0.4498,8.95,7.87,140.45,157,1.1372285422763122,1616.04,1257.0274999999997,-0.15200000000000002,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
25.9,48.5,0.0,0.7019,10.0,8.41,138.47,0,1.1890592282292174,1333.85,1384.7,0.11224999999999996,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
24.3,90.9,6.2,0.8883,8.74,9.16,191.75,100,0.9541474299700546,221.12999999999988,1675.895,0.30704999999999993,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12.1,93.2,3.7,0.8791,3.33,3.26,191.68,0,1.0214692592967507,82.27999999999996,638.2944,0.27760000000000007,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
9.4,81.8,2.0,0.8038,9.41,8.52,158.35,15,1.1044587975835711,171.08000000000004,1490.0735,0.20599999999999996,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
15.4,49.3,0.3,0.4861,10.13,8.89,44.02,587,1.1394812829231913,780.7800000000001,445.92260000000005,-0.11570000000000003,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
15.8,76.2,23.6,0.729,2.84,2.82,52.8,11,1.007088627345293,376.03999999999996,149.952,0.11299999999999999,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
14.5,37.8,3.0,0.494,2.95,2.69,25.69,0,1.0966501983264003,901.9000000000001,75.78550000000001,-0.122,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
21.8,76.3,5.5,0.6683,8.37,8.76,8.7,90,0.9554783613260716,516.6600000000001,72.81899999999999,0.08704999999999996,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10.7,49.2,8.0,0.7668,6.03,6.91,91.03,0,0.8726470728696486,543.56,548.9109000000001,0.1381,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11.7,58.5,0.6,0.727,7.94,8.82,187.82,340,0.900225736705514,485.54999999999995,1491.2908,0.14479999999999993,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
15.9,94.5,1.1,0.551,2.24,2.12,6.85,49,1.0565987896283509,87.45,15.344000000000001,-0.06384999999999985,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9.3,76.4,3.3,0.3905,5.71,7.81,132.65,35,0.7311130203418434,219.47999999999996,757.4315,-0.23364999999999997,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
23.7,87.7,7.9,0.3429,2.68,2.52,84.9,0,1.0634878433022092,291.50999999999993,227.53200000000004,-0.2441500000000001,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
24.9,43.7,2.9,0.65,3.21,2.81,25.69,28,1.1423446891648072,1401.87,82.4649,0.06294999999999995,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
29.6,69.3,8.8,0.8056,5.93,8.13,183.84,0,0.7293963968063999,908.7200000000001,1090.1712,0.20940000000000003,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26.5,40.0,2.1,0.4167,7.11,6.4,48.56,68,1.1109357641628685,1590.0,345.26160000000004,-0.14509999999999995,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14.5,47.9,5.6,0.4882,5.95,6.09,110.32,60,0.9770098899673401,755.45,656.404,-0.12309999999999993,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
20.3,68.7,4.1,0.7028,7.45,6.07,182.26,383,1.2273455892164922,635.39,1357.837,0.09150000000000003,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
12.6,82.1,5.3,0.8081,6.63,6.3,191.96,0,1.0523792819376478,225.54000000000008,1272.6948,0.19680000000000009,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6.6,75.6,12.4,0.7026,10.27,8.82,51.35,411,1.1643977727916408,161.04000000000002,527.3645,0.1048,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
23.8,64.0,34.4,0.3753,7.61,9.54,24.05,45,0.7976930841791572,856.8000000000001,183.02050000000003,-0.21434999999999998,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15.4,58.4,12.0,0.6528,8.27,7.65,125.51,0,1.0810443385041326,640.64,1037.9677,0.028650000000000064,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25.7,44.8,3.6,0.3413,2.54,3.49,93.75,61,0.7277916109122896,1418.64,238.125,-0.26019999999999993,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1.9,67.1,7.5,0.1073,3.8,7.88,124.17,0,0.48223289056739777,62.510000000000005,471.846,-0.4790499999999999,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
23.5,49.0,0.8,0.7016,9.65,9.39,187.82,68,1.0276879364345726,1198.5,1812.463,0.11195,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
9.0,71.0,9.8,0.6983,6.7,5.97,126.24,0,1.1222761770918308,261.0,845.808,0.09960000000000002,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20.1,43.8,0.7,0.6407,9.17,7.35,185.42,198,1.2476173501804761,1129.6200000000001,1700.3013999999998,0.044500000000000095,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
27.8,88.6,2.0,0.2053,0.91,3.28,67.08,127,0.2774381785421386,316.9200000000002,61.0428,-0.3961999999999999,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
